AOI불량률,LOT,Result Ng2,초물 DES 속도,DRY FILM 정보,선폭 OFFSET,양산DES 속도,통합코드,거래처,제품군,공법구분,LAYER,도금구분,노광 설비정보,DES 설비정보,정면 설비정보,Cu 표면두께 USL,Cu 표면두께 SL,Cu 표면두께 LSL,Cu 표면두께 Max_Val,Cu 표면두께 AVG_VAL,Cu 표면두께 Min_Val,Cu 표면두께 Std_Val,Cu 표면두께 Median_Val,부식 Speed,재작업 공정,재작업사유,CL_Etching(염화동) - Cu,CL_Etching(염화동) - HCl,CL_Etching(염화동) - 비중,CL_Etching(염화동) - 온도,CL_Etching-첨가제(HB-120EF),CL_Etching량,CL_Soft Etch - H2SO4,CL_Soft Etch - SPS,CL_박리액 - 농도,CL_수세수 - pH,CL_현상액 - 농도,LCL_Etch factor,LCL_Etching(염화동) - Cu,LCL_Etching(염화동) - HCl,LCL_Etching(염화동) - 비중,LCL_Etching(염화동) - 온도,LCL_Etching-첨가제(HB-120EF),LCL_Etching량,LCL_Soft Etch - H2SO4,LCL_Soft Etch - SPS,LCL_박리액 - 농도,LCL_수세수 - pH,LCL_현상액 - pH,LCL_현상액 - 농도,LSL_Etch factor,LSL_Etching(염화동) - Cu,LSL_Etching(염화동) - HCl,LSL_Etching(염화동) - 비중,LSL_Etching(염화동) - 온도,LSL_Etching-첨가제(HB-120EF),LSL_Etching량,LSL_Soft Etch - H2SO4,LSL_Soft Etch - SPS,LSL_박리액 - 농도,LSL_수세수 - pH,LSL_현상액 - pH,LSL_현상액 - 농도,SL_Etching(염화동) - Cu,SL_Etching(염화동) - HCl,SL_Etching(염화동) - 비중,SL_Etching(염화동) - 온도,SL_Etching-첨가제(HB-120EF),SL_Etching량,SL_Soft Etch - H2SO4,SL_Soft Etch - SPS,SL_박리액 - 농도,SL_수세수 - pH,SL_현상액 - 농도,USL_Etching(염화동) - Cu,USL_Etching(염화동) - HCl,USL_Etching(염화동) - 비중,USL_Etching(염화동) - 온도,USL_Etching-첨가제(HB-120EF),USL_Etching량,USL_Soft Etch - Cu,USL_Soft Etch - H2SO4,USL_Soft Etch - SPS,USL_박리액 - 농도,USL_수세수 - Cl-,USL_수세수 - pH,USL_현상액 - 농도,분석치_Etch factor,분석치_Etching(염화동) - Cu,분석치_Etching(염화동) - HCl,분석치_Etching(염화동) - 비중,분석치_Etching(염화동) - 온도,분석치_Etching-첨가제(HB-120EF),분석치_Etching량,분석치_Soft Etch - Cu,분석치_Soft Etch - H2SO4,분석치_Soft Etch - SPS,분석치_박리액 - 농도,분석치_수세수 - Cl-,분석치_수세수 - pH,분석치_현상액 - pH,분석치_현상액 - 농도
0,A21926,/기타 불량,2.100176971,DF_2,-4.999460532,2.10358179,MDL-024,Client_B,PRD_E,Zircon,18,Alpha,EXP-002,DES-002,PRE-002,39,32,25,33.22641948,31.73146012,29.69980905,0.554704528,31.68228262,2.1,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.82935618,150.62031,1.009541093,1.346199006,47.57268358,2.949218097,46.72716547,4.441931535,2.947052687,30.20209607,2.797813837,0,6.373138741,11.32041024,1.100485623
0,A21927,/기타 불량,2.105083538,DF_2,-4.999404039,2.098029519,MDL-024,Client_B,PRD_E,Zircon,18,Alpha,EXP-002,DES-002,PRE-006,39,32,25,33.90871563,32.74566118,30.61105963,0.970682441,33.02350012,2.1,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.81674152,150.4305386,1.011162906,1.345235746,47.68064881,2.954518179,46.68038117,4.451325952,2.945859417,30.17584515,2.802241502,0,6.371568441,11.33659104,1.101159052
0,A21928,/OK,1.949953579,DF_2,-4.991843822,1.9518294,MDL-035,Client_C,PRD_C,Garnet,8,Alpha,EXP-004,DES-004,PRE-003,29,22,15,22.90473991,21.33556672,19.0365296,1.06422134,21.6850755,1.95,,,155,1.5,1.35,48,3,45,2.5,30,3,6.4,1.1,,134,1.29,1.336,44.5,2.72,42.9,1.45,15,2.3,5.6,10.5,0.96,,125,1.2,1.33,43,2.6,42,1,10,2,5.3,10.1,0.9,155,1.5,1.35,48,3,45,2.5,30,3,6.4,1.1,185,1.8,1.37,53,3.4,48,30,4,50,4,1,7.5,1.3,,149.0412253,1.500457627,1.348157346,48.18345179,2.911504686,43.36600794,3.807381304,2.546962232,29.78894547,3.041320441,0,6.47994553,11.24462332,1.089331557
0,A21929,/OK,1.950551481,DF_2,-11.18675774,1.946940728,MDL-035,Client_C,PRD_C,Garnet,8,Alpha,EXP-006,DES-004,PRE-003,29,22,15,21.76541184,19.68483555,18.26775128,0.90921309,19.57691631,1.95,,,155,1.5,1.35,48,3,45,2.5,30,3,6.4,1.1,,134,1.29,1.336,44.5,2.72,42.9,1.45,15,2.3,5.6,10.5,0.96,,125,1.2,1.33,43,2.6,42,1,10,2,5.3,10.1,0.9,155,1.5,1.35,48,3,45,2.5,30,3,6.4,1.1,185,1.8,1.37,53,3.4,48,30,4,50,4,1,7.5,1.3,,148.6651456,1.498755677,1.349478394,48.32259045,2.908347899,43.31131253,3.80606418,2.543240783,29.77885424,3.04316532,0,6.459916333,11.23730419,1.089775805
0,A21930,/OK,1.949378268,DF_2,-5.000657415,1.948738368,MDL-021,Client_C,PRD_C,Garnet,8,Alpha,EXP-004,DES-004,PRE-003,28,21,14,22.44276011,21.30283335,18.78039634,0.870525793,21.47626277,1.95,,,155,1.5,1.35,48,3,45,2.5,30,3,6.4,1.1,,134,1.29,1.336,44.5,2.72,42.9,1.45,15,2.3,5.6,10.5,0.96,,125,1.2,1.33,43,2.6,42,1,10,2,5.3,10.1,0.9,155,1.5,1.35,48,3,45,2.5,30,3,6.4,1.1,185,1.8,1.37,53,3.4,48,30,4,50,4,1,7.5,1.3,,148.6441661,1.500421276,1.347276005,48.34601355,2.912170229,43.297316,3.811182043,2.551013562,29.8332693,3.038528106,0,6.462295169,11.24876377,1.091049225
0,A21931,/OK,2.701901487,DF_1,-7.49967373,2.702411509,MDL-019,Client_A,PRD_A,Ruby,12,Alpha,EXP-001,DES-001,PRE-001,24,17,10,18.82236596,18.00441522,17.38629149,0.372256012,18.06875597,2.7,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.297885441,146.9752069,0.499363092,1.369858974,48.11840749,2.874416419,45.79530915,3.816258511,2.949009662,31.59311446,3.118890041,0,6.346858991,11.34180668,1.099698464
0,A21932,/OK,2.701110879,DF_1,-7.481636454,2.697214361,MDL-019,Client_A,PRD_A,Ruby,12,Alpha,EXP-004,DES-001,PRE-001,24,17,10,19.47343177,17.14555928,15.37430848,0.850643098,17.12116609,2.7,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.29201228,147.0217761,0.500534614,1.369266905,48.15123141,2.871069125,45.78059799,3.811584798,2.957652228,31.55061896,3.121042988,0,6.349835123,11.33605224,1.101053844
0,A21933,/패턴폭미달,2.497783838,DF_2,-5.001517403,2.700306885,MDL-008,Client_C,PRD_C,Garnet,16,Alpha,EXP-002,DES-002,PRE-002,32,25,18,29.91772084,27.64563304,25.41323788,1.268172608,27.52006594,2.7,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.82964631,151.2375206,0.998621717,1.353856372,47.66823984,2.914073117,45.86903962,4.4487983,3.497924638,29.67794265,3.038972258,0,6.44649362,11.21567097,1.022316279
0,A21934,/OK,2.649615051,DF_2,-5.004128789,2.706516332,MDL-008,Client_C,PRD_C,Garnet,16,Alpha,EXP-002,DES-002,PRE-006,35,25,18,28.76920784,27.2657676,26.01267936,0.611921314,27.21834812,2.7,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.73628881,151.3585352,1.000556594,1.354633921,47.57489076,2.910328354,46.01828362,4.450310858,3.501935525,29.69906011,3.036383933,0,6.43803364,11.20841307,1.020363507
0,A21935,/OK,2.649414804,DF_2,-4.995522062,2.701072567,MDL-008,Client_C,PRD_C,Garnet,16,Alpha,EXP-002,DES-002,PRE-006,35,25,18,28.65657753,26.79726768,26.00363368,0.565480111,26.63442704,2.7,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.81205399,151.3069857,1.00199024,1.353218055,47.6261225,2.910943058,45.90530144,4.452309029,3.502510956,29.68103232,3.048375733,0,6.44741986,11.18886149,1.020386749
0,A21936,/OK,2.701206282,DF_2,-5.002447261,2.69679385,MDL-008,Client_C,PRD_C,Garnet,16,Alpha,EXP-002,DES-002,PRE-006,35,25,18,24.6850557,23.49810718,22.86432971,0.398501231,23.43254243,2.7,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.77962774,151.0705653,0.999214232,1.35278823,47.64599289,2.907676173,45.94735474,4.449023538,3.494564084,29.69905398,3.034347675,0,6.449968772,11.21554692,1.020861849
0,A21937,/OK,2.695742893,DF_1,-7.493994749,2.695711849,MDL-004,Client_A,PRD_A,Quartz,10,Alpha,EXP-004,DES-001,PRE-001,24,17,10,20.09470921,17.7187788,15.87071325,1.012334849,17.66870121,2.7,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.292229126,152.0546459,0.52994307,1.362180147,48.11391073,2.872107788,45.90577176,3.812021904,2.855571517,33.57932486,2.960940371,0,6.401695025,11.23927848,1.040763209
0,A21938,/OK,2.700224547,DF_1,-7.5015843,2.705359876,MDL-006,Client_A,PRD_A,Quartz,10,Alpha,EXP-001,DES-001,PRE-004,24,17,10,18.89241026,17.58398841,16.55617009,0.475668581,17.55907339,2.7,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.290740012,152.4709981,0.529953311,1.362054837,48.27067678,2.87212709,45.88791337,3.807356197,2.856010647,33.47992287,2.962797494,0,6.407881892,11.2176736,1.039003811
0,A21939,/OK,2.696723047,DF_1,-7.508020966,2.700195716,MDL-006,Client_A,PRD_A,Quartz,10,Alpha,EXP-004,DES-001,PRE-004,24,17,10,19.68668575,17.48417229,15.87565514,0.787044852,17.43323154,2.7,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.285280073,151.9349722,0.529301882,1.361830944,48.25157558,2.868884824,45.891286,3.813847152,2.858839068,33.6306255,2.960739595,0,6.408798923,11.22398237,1.038965063
0.012,A21940,/OK,2.697489811,DF_1,-7.504683188,2.699386057,MDL-004,Client_A,PRD_A,Quartz,10,Alpha,EXP-001,DES-001,PRE-001,24,17,10,18.48352882,17.42747112,16.48545462,0.492853112,17.40929366,2.7,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.296221206,152.095024,0.529949663,1.362373681,48.1921157,2.869261723,45.92009235,3.808874215,2.866456379,33.59944319,2.957376972,0,6.41482275,11.23027141,1.040239265
0,A21941,/OK,2.703246056,DF_1,-7.498468246,2.697861574,MDL-006,Client_A,PRD_A,Quartz,10,Alpha,EXP-001,DES-001,PRE-004,24,17,10,17.89447843,16.98900982,15.91486321,0.522513016,17.10091132,2.7,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.290721587,152.3054083,0.529822032,1.36228894,48.19759736,2.873067024,45.92927054,3.811903874,2.859154185,33.60467322,2.968757871,0,6.423723959,11.20237991,1.038514963
0,A21942,/OK,2.699882756,DF_1,-7.490133448,2.702240465,MDL-004,Client_A,PRD_A,Quartz,10,Alpha,EXP-004,DES-001,PRE-004,24,17,10,19.9838794,19.64582413,19.26829752,0.156455287,19.66832414,2.7,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.293139833,151.9014991,0.530304474,1.362019666,48.21095854,2.87218446,45.93184902,3.808252178,2.857294537,33.63809568,2.963970009,0,6.40757651,11.23272547,1.039917265
0,A21943,/OK,2.698127094,DF_1,-7.50950803,2.700877231,MDL-006,Client_A,PRD_A,Quartz,10,Alpha,EXP-001,DES-001,PRE-004,24,17,10,17.57190136,16.97550813,16.09914537,0.33922661,16.93820905,2.7,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.298369567,152.082085,0.529192616,1.360506483,48.26416799,2.872814306,45.90576605,3.809722406,2.857318993,33.5691394,2.960717305,0,6.410915471,11.22632841,1.039742833
0,A21944,/OK,2.704612648,DF_1,-7.495331039,2.699897173,MDL-007,Client_A,PRD_A,Quartz,10,Alpha,EXP-001,DES-001,PRE-004,24,17,10,17.56111055,16.03452645,15.1527069,0.50735676,16.11840746,2.7,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.274789965,152.2016286,0.529637848,1.361256316,48.32828903,2.865322869,45.89254659,3.807734474,2.859610491,33.59737198,2.954418574,0,6.402414805,11.23356041,1.040062332
0,A21945,/OK,2.101684755,DF_2,-5.001764489,2.102881688,MDL-046,Client_H,PRD_B,Onyx,16,Beta,EXP-002,DES-002,PRE-006,50,40,30,41.52119778,39.66158805,37.51808006,0.975098214,39.50893117,2.1,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.90785001,151.0714517,1.000724098,1.352575183,47.59681507,2.905062356,45.96669453,4.455629263,3.49611534,29.72863168,3.037849775,0,6.431263736,11.1882892,1.01957154
0,A21946,/OK,2.104269547,DF_2,-5.002896266,2.098380255,MDL-046,Client_H,PRD_B,Onyx,16,Beta,EXP-002,DES-002,PRE-006,50,40,30,40.3542927,38.78562214,37.33883896,0.900681189,38.75652957,2.1,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.75083523,151.1485839,1.000911617,1.352868088,47.60921414,2.906849299,45.94678899,4.448114055,3.50264562,29.69708184,3.039073766,0,6.435525128,11.19389392,1.020568626
0,A21947,/OK,3.497886732,DF_3,-11.19878508,3.499553795,MDL-012,Client_A,PRD_A,Quartz,10,Alpha,EXP-003,DES-003,PRE-005,32,25,18,27.10601423,25.90409921,24.99219411,0.55476791,25.85826014,3.5,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.356,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.3,1.35,43,2.6,42,2,10,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.39,53,3.4,48,30,4,50,4,1,7.5,1.3,6.168993159,153.0363031,0.520280556,1.370425543,48.06632668,2.946103695,44.12184495,3.178065219,3.218369784,26.19552198,3.272011871,0,6.433213517,11.44759207,1.100066223
0.0007,A21948,/OK,3.50711351,DF_3,-11.2239217,3.501014446,MDL-012,Client_A,PRD_A,Quartz,10,Alpha,EXP-003,DES-003,PRE-005,32,25,18,23.02229731,22.39016196,22.0024262,0.247481125,22.4028095,3.5,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.356,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.3,1.35,43,2.6,42,2,10,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.39,53,3.4,48,30,4,50,4,1,7.5,1.3,6.173475864,153.1957159,0.519558563,1.369299124,48.16541281,2.942243427,44.12760509,3.184386419,3.221229486,26.16591731,3.28561766,0,6.420857164,11.46703609,1.100075515
0,A21949,/OK,3.450600435,DF_3,-11.00934899,3.445379881,MDL-007,Client_A,PRD_A,Quartz,10,Alpha,EXP-003,DES-003,PRE-005,30,23,16,26.7934145,25.85408893,24.69135896,0.480263638,25.86926663,3.45,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.356,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.3,1.35,43,2.6,42,2,10,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.39,53,3.4,48,30,4,50,4,1,7.5,1.3,6.16541437,153.1797671,0.519895479,1.370195099,48.08849245,2.95158426,44.00698147,3.180422619,3.218012725,26.16290457,3.275342761,0,6.436147854,11.44841496,1.100758875
0,A21950,/OK,3.455140781,DF_3,-10.99912904,3.452507501,MDL-007,Client_A,PRD_A,Quartz,10,Alpha,EXP-003,DES-003,PRE-005,30,23,16,26.24619536,25.04269421,24.23484046,0.474264507,25.15999231,3.45,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.356,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.3,1.35,43,2.6,42,2,10,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.39,53,3.4,48,30,4,50,4,1,7.5,1.3,6.166873931,153.1821216,0.519844962,1.368756085,48.14091591,2.945730628,44.04960519,3.17574809,3.219800896,26.18548173,3.28058679,0,6.438986868,11.44926936,1.099753312
0,A21951,/OK,2.700763844,DF_1,-7.50561255,2.697114705,MDL-004,Client_A,PRD_A,Quartz,10,Alpha,EXP-004,DES-001,PRE-004,24,17,10,19.82981004,18.49787036,17.02144832,0.671358687,18.5623867,2.07,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.297384928,152.2861659,0.53096733,1.364318096,48.1969174,2.871736547,45.89694497,3.811178493,2.861011738,33.6291902,2.961417789,0,6.414330123,11.23750312,1.039262945
0,A21952,/OK,2.69571149,DF_1,-7.496732315,2.70102103,MDL-007,Client_A,PRD_A,Quartz,10,Alpha,EXP-004,DES-001,PRE-004,24,17,10,19.86087121,17.57998194,14.80810664,1.092936013,17.7682387,2.7,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.292115364,152.1097131,0.530088116,1.360245931,48.21151502,2.86863622,45.90120613,3.811789988,2.858348574,33.60192471,2.959560166,0,6.417214146,11.23614957,1.040617815
0,A21953,/기타 불량,2.701098615,DF_1,-7.500283548,2.700063188,MDL-004,Client_A,PRD_A,Quartz,10,Alpha,EXP-004,DES-001,PRE-001,24,17,10,20.85337896,17.87483531,16.22815374,0.996951368,17.65165427,2.7,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.2878166,151.8586262,0.530279834,1.362553834,48.11913884,2.869657942,45.93838261,3.811827933,2.858678683,33.58676155,2.96549601,0,6.403996497,11.22781279,1.040206741
0,A21954,/OK,2.001384104,DF_2,-5.003238354,2.000232627,MDL-031,Client_C,PRD_C,Garnet,6,Alpha,EXP-004,DES-001,PRE-003,32,22,10,21.46179584,20.96110006,20.17652063,0.36690129,21.07112643,2,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.292903874,152.3747205,0.530237708,1.359645418,48.25627808,2.873116525,45.95451753,3.812686128,2.857266808,33.58318913,2.957965741,0,6.409169842,11.21401049,1.040435153
0,A21955,/OK,1.99954423,DF_1,-7.502838281,2.00133788,MDL-058,Client_E,PRD_A,Jade,6,Alpha,EXP-001,DES-001,PRE-004,27,20,13,22.4686292,20.77095207,19.44626979,0.714184436,20.6538672,2,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.283307499,152.0766009,0.529647396,1.36299357,48.10117531,2.873187249,45.8411534,3.812072147,2.861536463,33.61504427,2.962932724,0,6.402003209,11.22365388,1.04116962
0,A21956,/OK,1.996900696,DF_1,-7.482493149,1.999161486,MDL-041,Client_E,PRD_A,Jade,6,Alpha,EXP-001,DES-001,PRE-001,27,20,13,24.3531724,22.58637122,20.73138438,0.941437623,22.70713263,2,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.297527147,151.6889318,0.53078514,1.362801655,48.10984501,2.877415312,45.96649846,3.806984149,2.861558547,33.61045829,2.961345863,0,6.412596158,11.2355044,1.040362921
0,A21957,/OK,2.699403485,DF_1,-7.485106831,2.699331585,MDL-007,Client_A,PRD_A,Quartz,10,Alpha,EXP-004,DES-001,PRE-001,24,17,10,19.3914438,18.12793963,17.27829141,0.569659865,18.10340322,2.7,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.29405364,152.0988799,0.53011516,1.363079019,48.22846827,2.875721937,45.93368614,3.807889547,2.858689261,33.53590345,2.962136181,0,6.40147851,11.23878408,1.040877129
